This file was created using the 202403 Bloomberg database. It contains
value- and equal-weighted returns for the intersections of 5 ME portfolios
and 5 BE/ME portfolios in Asia_Pacific_ex_Japan.

The portfolios are constructed at the end of June.  ME is market cap at the end
of June.  BE/ME is book equity at the last fiscal year end of the prior calendar
year divided by ME as of  6 months before formation.  Firms with negative
BE are not included in any portfolio.

The annual returns are from January to December.

The break points include utilities and include financials.

The portfolios include utilities and include financials.

Missing data are indicated by -99.99.



  Average Value Weighted Returns -- Monthly
 ,SMALL LoBM,ME1 BM2,ME1 BM3,ME1 BM4,SMALL HiBM,ME2 BM1,ME2 BM2,ME2 BM3,ME2 BM4,ME2 BM5,ME3 BM1,ME3 BM2,ME3 BM3,ME3 BM4,ME3 BM5,ME4 BM1,ME4 BM2,ME4 BM3,ME4 BM4,ME4 BM5,BIG LoBM,ME5 BM2,ME5 BM3,ME5 BM4,BIG HiBM
201402       ,48.98       ,40.76       ,36.88       ,45.29       ,38.75      ,274.06      ,257.27      ,264.87      ,256.32      ,247.74      ,774.41      ,777.33      ,745.24      ,811.40      ,820.73     ,2286.23     ,2330.63     ,2274.68     ,2564.89     ,2399.87    ,18171.85    ,21731.72    ,20247.76    ,13461.76    ,13331.98
201403       ,53.33       ,43.15       ,38.48       ,47.42       ,40.65      ,277.59      ,270.07      ,276.27      ,273.62      ,252.30      ,821.37      ,819.07      ,768.36      ,832.86      ,854.23     ,2484.28     ,2435.68     ,2388.73     ,2684.60     ,2457.46    ,19065.05    ,22721.11    ,21518.85    ,14215.79    ,13834.81
201404       ,60.84       ,42.94       ,39.24       ,48.10       ,40.68      ,269.88      ,261.72      ,287.75      ,276.29      ,245.59      ,814.22      ,831.76      ,788.36      ,844.39      ,849.95     ,2575.04     ,2531.83     ,2345.60     ,2768.17     ,2529.16    ,18386.08    ,23405.52    ,22197.82    ,14348.92    ,13899.71
201405       ,56.06       ,40.68       ,38.27       ,46.08       ,39.33      ,264.08      ,263.54      ,275.68      ,289.28      ,239.73      ,809.20      ,831.12      ,779.04      ,853.61      ,853.97     ,2507.63     ,2542.86     ,2371.03     ,2822.35     ,2592.64    ,18358.69    ,23677.88    ,22711.14    ,14754.73    ,14410.76
201406       ,56.48       ,42.15       ,38.64       ,47.48       ,39.48      ,258.22      ,263.76      ,281.06      ,290.33      ,238.42      ,809.96      ,868.80      ,781.27      ,841.95      ,858.38     ,2510.50     ,2538.56     ,2343.61     ,2840.93     ,2621.82    ,18632.60    ,23840.47    ,22762.58    ,14765.93    ,15036.78
201407       ,44.90       ,44.86       ,46.80       ,41.97       ,35.66      ,250.91      ,282.47      ,277.41      ,255.93      ,272.45      ,783.78      ,828.27      ,805.94      ,860.20      ,819.47     ,2365.54     ,2354.73     ,2514.67     ,2446.05     ,2384.49    ,17397.17    ,24747.73    ,22113.35    ,12483.77    ,14117.91
201408       ,48.33       ,47.27       ,48.52       ,43.02       ,38.01      ,251.38      ,280.63      ,290.93      ,265.35      ,289.17      ,817.08      ,841.51      ,834.23      ,870.19      ,832.38     ,2372.88     ,2350.52     ,2539.70     ,2515.18     ,2457.30    ,17872.37    ,25776.99    ,22731.34    ,12953.02    ,15186.47
201409       ,50.33       ,47.88       ,50.30       ,43.69       ,39.13      ,254.09      ,280.05      ,296.07      ,262.49      ,291.28      ,850.15      ,846.51      ,841.96      ,863.56      ,826.95     ,2401.12     ,2363.56     ,2567.78     ,2527.92     ,2420.44    ,17311.49    ,25136.95    ,22861.94    ,12816.21    ,15156.11
201410       ,47.64       ,44.69       ,46.60       ,41.33       ,37.48      ,238.79      ,258.32      ,277.67      ,245.66      ,274.48      ,767.56      ,751.59      ,783.17      ,793.26      ,766.20     ,2246.77     ,2210.90     ,2417.02     ,2310.73     ,2278.27    ,15221.07    ,22603.19    ,20851.72    ,12147.68    ,14058.61
201411       ,48.47       ,45.17       ,45.04       ,40.86       ,37.13      ,229.12      ,254.05      ,275.93      ,240.15      ,273.55      ,786.36      ,752.27      ,814.67      ,764.28      ,762.81     ,2292.10     ,2248.75     ,2453.66     ,2310.05     ,2340.47    ,16358.27    ,23509.51    ,22365.67    ,12354.85    ,14557.26
201412       ,47.98       ,44.16       ,44.38       ,41.27       ,36.69      ,222.62      ,246.93      ,265.08      ,233.33      ,269.99      ,759.60      ,737.47      ,769.23      ,715.14      ,734.35     ,2249.05     ,2230.22     ,2341.02     ,2260.52     ,2318.38    ,15703.60    ,22662.69    ,21279.87    ,12222.37    ,14574.32
201501       ,47.12       ,40.29       ,41.91       ,38.78       ,34.19      ,211.43      ,235.91      ,253.08      ,224.41      ,258.81      ,729.46      ,708.56      ,694.90      ,681.85      ,722.36     ,2202.51     ,2222.74     ,2228.97     ,2240.35     ,2299.52    ,14833.58    ,21938.48    ,20720.68    ,11862.96    ,14281.54
201502       ,46.60       ,38.99       ,42.25       ,38.20       ,33.92      ,202.25      ,229.22      ,242.37      ,222.28      ,256.65      ,709.82      ,689.87      ,678.66      ,652.67      ,725.95     ,2196.65     ,2275.43     ,2205.07     ,2215.76     ,2367.11    ,14650.86    ,21767.57    ,20650.39    ,12091.52    ,15399.80
201503       ,47.27       ,40.05       ,42.77       ,38.55       ,34.34      ,209.03      ,238.16      ,248.51      ,224.82      ,257.25      ,748.22      ,735.48      ,705.45      ,671.22      ,731.32     ,2317.04     ,2470.95     ,2374.03     ,2294.81     ,2456.94    ,14660.43    ,22677.40    ,21582.65    ,12362.94    ,15163.19
201504       ,46.68       ,39.80       ,44.20       ,39.06       ,34.69      ,206.19      ,242.00      ,234.51      ,222.86      ,259.26      ,732.97      ,727.27      ,695.77      ,657.08      ,722.33     ,2298.33     ,2760.06     ,2328.10     ,2237.95     ,2408.54    ,14064.57    ,22133.03    ,21367.55    ,12326.24    ,15041.89
201505       ,63.55       ,45.75       ,51.27       ,45.88       ,43.50      ,252.84      ,264.19      ,275.40      ,249.41      ,302.06      ,826.08      ,826.00      ,820.63      ,758.86      ,823.42     ,2334.82     ,3052.29     ,2442.58     ,2348.71     ,2564.87    ,14804.85    ,23145.51    ,21620.88    ,13065.53    ,16228.20
201506       ,83.13       ,49.35       ,58.93       ,50.80       ,48.65      ,257.84      ,277.21      ,294.53      ,255.20      ,306.98      ,827.62      ,806.39      ,814.94      ,748.78      ,870.01     ,2303.35     ,2731.22     ,2266.38     ,2309.41     ,2491.77    ,14437.02    ,22260.44    ,20669.14    ,12936.91    ,16041.67
201507       ,48.72       ,42.22       ,46.27       ,39.45       ,35.61      ,241.70      ,228.33      ,243.64      ,237.12      ,233.96      ,632.22      ,613.66      ,595.10      ,576.88      ,598.88     ,1896.94     ,2071.87     ,1786.79     ,1743.89     ,1711.52    ,11999.00    ,17362.47    ,20642.12    ,10551.26    ,12653.58
201508       ,45.98       ,40.29       ,41.96       ,36.08       ,31.77      ,215.88      ,209.53      ,224.52      ,212.11      ,203.58      ,560.26      ,568.56      ,531.04      ,554.09      ,537.23     ,1807.88     ,1924.07     ,1708.27     ,1686.30     ,1612.33    ,12023.45    ,16847.41    ,20367.31     ,9967.05    ,12513.52
201509       ,40.96       ,36.20       ,37.22       ,31.73       ,28.18      ,191.18      ,177.37      ,199.03      ,188.86      ,178.55      ,501.66      ,502.94      ,479.44      ,499.38      ,470.64     ,1616.83     ,1726.87     ,1571.84     ,1553.82     ,1442.04    ,10630.11    ,14874.48    ,18033.60     ,8866.19    ,11011.00
201510       ,41.11       ,36.84       ,36.88       ,31.77       ,27.96      ,192.05      ,176.10      ,198.49      ,188.16      ,175.88      ,518.47      ,498.36      ,472.87      ,483.65      ,460.34     ,1612.50     ,1715.37     ,1514.17     ,1525.13     ,1384.63    ,10060.13    ,14157.08    ,17181.59     ,8561.13    ,10737.48
201511       ,44.57       ,39.44       ,39.81       ,33.43       ,30.03      ,193.99      ,186.76      ,209.92      ,198.85      ,187.39      ,539.12      ,519.24      ,507.05      ,531.86      ,479.52     ,1707.68     ,1864.84     ,1664.74     ,1627.36     ,1444.30    ,10828.83    ,15468.58    ,18321.18     ,9221.69    ,11559.96
201512       ,44.22       ,39.72       ,39.36       ,32.40       ,29.31      ,202.56      ,187.31      ,205.73      ,195.54      ,181.27      ,552.52      ,500.23      ,485.54      ,548.90      ,473.63     ,1768.28     ,1865.94     ,1649.18     ,1587.38     ,1414.83    ,10618.14    ,15233.55    ,17810.45     ,8848.95    ,10985.98
201601       ,46.57       ,39.96       ,38.79       ,32.59       ,29.18      ,214.64      ,192.07      ,206.44      ,195.35      ,185.89      ,547.63      ,522.07      ,501.28      ,543.37      ,477.92     ,1806.36     ,1826.95     ,1688.23     ,1626.67     ,1400.13    ,10934.67    ,15553.04    ,18186.45     ,9067.97    ,11006.70
201602       ,41.65       ,36.33       ,35.06       ,29.71       ,27.20      ,192.98      ,168.22      ,189.43      ,176.29      ,167.32      ,473.38      ,468.41      ,452.08      ,489.02      ,431.77     ,1642.61     ,1636.19     ,1522.22     ,1502.36     ,1255.99    ,10202.95    ,14631.17    ,16457.95     ,8185.75     ,9752.76
201603       ,42.24       ,35.49       ,36.14       ,30.31       ,27.26      ,184.00      ,169.01      ,184.80      ,175.72      ,172.26      ,462.61      ,471.77      ,453.87      ,496.07      ,446.40     ,1668.93     ,1652.24     ,1565.53     ,1521.64     ,1292.90    ,10284.55    ,14579.66    ,16232.91     ,8375.78     ,9845.19
201604       ,46.74       ,39.31       ,38.55       ,32.49       ,30.02      ,191.96      ,186.37      ,194.36      ,185.64      ,190.28      ,483.91      ,508.33      ,501.34      ,536.48      ,474.60     ,1824.21     ,1806.75     ,1705.98     ,1714.51     ,1430.41    ,11359.92    ,15718.84    ,17985.49     ,9397.50    ,10824.83
201605       ,47.40       ,40.64       ,40.32       ,33.11       ,30.85      ,190.73      ,187.35      ,200.59      ,191.59      ,196.94      ,494.04      ,510.48      ,502.86      ,550.28      ,486.36     ,1822.87     ,1848.35     ,1742.03     ,1702.07     ,1479.87    ,11255.56    ,15531.39    ,18565.95     ,9463.42    ,10810.68
201606       ,46.75       ,40.78       ,39.57       ,32.22       ,30.15      ,188.90      ,183.76      ,197.35      ,183.28      ,190.55      ,482.94      ,495.35      ,487.84      ,554.97      ,473.41     ,1842.35     ,1799.13     ,1683.32     ,1676.01     ,1426.86    ,11355.83    ,15292.17    ,17825.56     ,9132.83    ,10411.43
201607       ,37.89       ,36.55       ,36.13       ,35.97       ,30.51      ,191.36      ,200.64      ,189.66      ,198.79      ,195.01      ,565.48      ,565.19      ,587.29      ,548.48      ,579.25     ,1670.68     ,1849.00     ,1678.95     ,1827.58     ,1624.28    ,11940.57    ,15741.97    ,14712.56    ,12923.67     ,9937.63
201608       ,39.13       ,37.15       ,38.01       ,37.48       ,31.91      ,190.65      ,202.05      ,191.26      ,209.92      ,201.46      ,572.95      ,585.05      ,596.29      ,575.74      ,598.91     ,1704.05     ,1927.71     ,1752.85     ,1935.13     ,1718.88    ,12765.45    ,16626.45    ,15674.20    ,13588.09    ,10954.65
201609       ,37.70       ,36.67       ,37.69       ,39.05       ,32.45      ,191.77      ,204.39      ,193.79      ,212.40      ,203.93      ,574.75      ,589.22      ,595.54      ,564.36      ,602.37     ,1681.61     ,1940.45     ,1767.56     ,1905.35     ,1719.39    ,12371.09    ,16530.21    ,15361.61    ,13595.28    ,10993.06
201610       ,39.39       ,38.62       ,39.28       ,40.48       ,34.24      ,202.77      ,215.50      ,198.61      ,215.55      ,207.77      ,596.50      ,609.05      ,603.62      ,573.66      ,624.31     ,1709.34     ,1949.89     ,1774.02     ,1947.39     ,1735.29    ,12460.19    ,16892.18    ,15798.81    ,13801.44    ,11421.80
201611       ,38.72       ,38.94       ,39.65       ,40.49       ,35.09      ,205.35      ,211.55      ,197.24      ,210.54      ,210.65      ,567.16      ,577.34      ,590.95      ,559.68      ,628.33     ,1687.43     ,1894.44     ,1706.00     ,1931.84     ,1753.79    ,11894.82    ,16604.73    ,15556.76    ,13755.78    ,11375.03
201612       ,37.05       ,38.06       ,38.54       ,41.45       ,34.35      ,196.94      ,207.75      ,190.74      ,203.12      ,208.70      ,555.90      ,564.27      ,575.42      ,562.32      ,619.49     ,1702.73     ,1846.34     ,1715.01     ,1946.62     ,1767.30    ,11964.50    ,16657.49    ,15324.14    ,13895.44    ,10923.90
201701       ,35.87       ,38.08       ,37.66       ,40.43       ,33.58      ,188.67      ,205.39      ,190.45      ,206.10      ,205.43      ,526.60      ,559.05      ,577.10      ,563.31      ,604.12     ,1618.47     ,1809.12     ,1715.13     ,1865.57     ,1762.19    ,11476.11    ,16136.30    ,15520.88    ,13626.77    ,10441.06
201702       ,36.89       ,39.94       ,39.54       ,42.57       ,36.03      ,195.23      ,210.24      ,198.62      ,213.94      ,216.24      ,530.34      ,567.41      ,587.68      ,579.50      ,627.18     ,1618.95     ,1896.18     ,1779.19     ,1904.08     ,1875.62    ,11998.03    ,17309.08    ,16190.29    ,14824.92    ,11350.23
201703       ,36.79       ,39.66       ,40.59       ,43.63       ,37.09      ,190.38      ,207.16      ,197.42      ,218.68      ,225.22      ,530.55      ,574.78      ,594.06      ,587.23      ,652.46     ,1624.17     ,1906.14     ,1811.14     ,1914.02     ,1986.10    ,12107.75    ,17612.26    ,16886.61    ,14790.29    ,11765.60
201704       ,37.03       ,38.96       ,40.97       ,43.58       ,37.19      ,189.90      ,202.90      ,189.89      ,219.10      ,225.90      ,539.05      ,609.62      ,595.65      ,585.92      ,663.93     ,1622.34     ,1916.50     ,1869.30     ,1957.17     ,2000.32    ,12591.32    ,18116.29    ,17252.95    ,15073.88    ,12202.58
201705       ,35.10       ,38.25       ,40.25       ,42.36       ,36.21      ,187.79      ,192.71      ,185.76      ,220.04      ,225.94      ,528.77      ,593.99      ,586.97      ,573.69      ,673.07     ,1639.13     ,1923.36     ,1875.32     ,1964.09     ,1975.15    ,12514.96    ,18438.95    ,17245.45    ,15132.21    ,12252.74
201706       ,33.91       ,37.87       ,39.34       ,40.62       ,35.60      ,185.91      ,190.99      ,183.33      ,221.95      ,225.30      ,514.41      ,586.30      ,575.80      ,563.12      ,651.84     ,1654.64     ,1910.37     ,1943.99     ,2006.10     ,1934.23    ,12562.08    ,18362.87    ,16626.83    ,15523.49    ,12199.18
201707       ,39.64       ,38.87       ,35.94       ,35.57       ,36.89      ,210.30      ,231.84      ,218.34      ,230.13      ,227.12      ,656.80      ,688.90      ,643.39      ,671.08      ,661.46     ,2097.41     ,2039.25     ,2197.43     ,2292.41     ,2039.97    ,14109.32    ,14277.77    ,22831.50    ,14274.63    ,12659.36
201708       ,40.62       ,40.02       ,37.03       ,36.80       ,38.41      ,212.68      ,245.07      ,224.53      ,239.02      ,236.45      ,648.79      ,704.78      ,667.58      ,675.44      ,676.54     ,2093.23     ,2100.35     ,2247.22     ,2396.24     ,2115.94    ,14041.21    ,14611.02    ,23972.98    ,14857.70    ,13178.39
201709       ,40.04       ,40.48       ,36.82       ,37.10       ,38.79      ,207.89      ,243.25      ,221.34      ,239.19      ,232.73      ,645.77      ,707.52      ,665.94      ,667.34      ,676.19     ,2083.58     ,2097.70     ,2295.74     ,2418.95     ,2097.73    ,13896.30    ,14210.09    ,24787.30    ,14534.39    ,13638.73
201710       ,41.73       ,41.55       ,37.22       ,37.26       ,39.51      ,220.13      ,246.60      ,220.94      ,239.16      ,235.98      ,642.07      ,694.20      ,671.07      ,664.78      ,677.85     ,2117.64     ,2071.98     ,2272.36     ,2391.86     ,2100.34    ,14031.35    ,14166.35    ,24366.59    ,14316.88    ,13490.42
201711       ,43.33       ,43.87       ,38.48       ,38.22       ,41.10      ,222.31      ,253.25      ,220.14      ,245.51      ,240.45      ,674.99      ,698.35      ,691.09      ,673.83      ,696.19     ,2228.39     ,2083.63     ,2341.37     ,2422.98     ,2158.45    ,14040.09    ,14510.34    ,24337.82    ,14805.29    ,13668.08
201712       ,45.38       ,43.42       ,38.28       ,38.60       ,41.35      ,217.07      ,252.39      ,214.42      ,241.29      ,233.93      ,666.72      ,709.46      ,700.29      ,675.80      ,678.97     ,2217.20     ,2065.35     ,2319.70     ,2397.19     ,2177.95    ,14352.03    ,14974.49    ,24264.21    ,15212.19    ,13639.54
201801       ,48.42       ,44.86       ,38.81       ,40.32       ,42.00      ,227.61      ,261.74      ,221.53      ,261.27      ,234.31      ,699.21      ,738.10      ,725.44      ,688.31      ,693.47     ,2294.93     ,2169.77     ,2410.73     ,2499.85     ,2145.84    ,14958.93    ,15760.02    ,25073.27    ,15532.38    ,13874.32
201802       ,49.75       ,47.47       ,39.89       ,42.24       ,43.80      ,238.32      ,272.86      ,225.95      ,265.88      ,247.81      ,718.42      ,772.40      ,747.35      ,706.83      ,721.23     ,2398.66     ,2239.55     ,2519.14     ,2612.23     ,2263.75    ,16089.59    ,16102.83    ,25638.65    ,16392.98    ,14942.79
201803       ,46.83       ,45.80       ,38.24       ,40.65       ,42.68      ,228.30      ,264.31      ,216.28      ,260.39      ,238.03      ,708.15      ,783.65      ,730.28      ,676.74      ,703.10     ,2277.35     ,2145.90     ,2448.80     ,2489.87     ,2144.64    ,15567.62    ,15499.55    ,24995.06    ,16085.32    ,14086.94
201804       ,45.75       ,44.68       ,37.00       ,39.40       ,42.45      ,221.91      ,259.62      ,208.24      ,254.14      ,236.21      ,684.31      ,741.59      ,706.37      ,644.31      ,685.34     ,2202.50     ,2080.89     ,2388.08     ,2441.91     ,1983.16    ,14881.84    ,15011.26    ,23768.99    ,15679.56    ,13646.56
201805       ,43.93       ,43.56       ,36.23       ,37.81       ,41.15      ,212.40      ,250.30      ,205.46      ,253.75      ,232.46      ,665.19      ,747.46      ,713.26      ,635.60      ,670.48     ,2176.85     ,2081.06     ,2393.03     ,2445.38     ,1975.49    ,15314.66    ,15202.99    ,24353.77    ,16406.94    ,13930.65
201806       ,44.57       ,42.69       ,36.81       ,38.81       ,41.08      ,218.87      ,254.08      ,211.20      ,252.30      ,230.51      ,683.36      ,721.21      ,730.79      ,635.95      ,669.66     ,2342.29     ,2098.82     ,2311.94     ,2454.39     ,1918.40    ,15576.77    ,14909.48    ,24504.40    ,15738.18    ,13808.33
